HomePlanet,CryoSleep,Destination,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,Expenditure,No_spending,Solo,UnderAge
1,False,0,42.0,2.037085591096336,0.0,1.4196068415100236,1.6281310150671582,0.0,False,5,0,True,False,False,False,False,False,False,2.0497799174148086,0,0,False
1,False,0,41.0,1.914541129043442,0.7412763113750154,0.0,1.1247482629090362,1.4576463830228739,True,5,0,True,False,False,False,False,False,False,1.9295054724772276,0,0,False
1,False,2,21.0,1.327761429538331,0.0,2.1859978452019133,0.7412763113750154,0.0,True,5,1,True,False,False,False,False,False,False,2.1867039078470567,0,1,False
1,False,0,31.0,1.3105061862047918,1.026672031199051,0.0,2.0385673564544904,0.0,True,5,1,True,False,False,False,False,False,False,2.0416342838490795,0,1,False
3,True,1,36.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,31.0,0.0,0.0,0.0,2.0453948121991954,1.4660765372061442,False,5,1,True,False,False,False,False,False,False,2.0494828414671686,0,1,False
1,False,1,14.0,1.6783497616208911,0.0,1.1947055233182955,1.9533239089429797,1.8112342343546721,False,6,0,True,False,False,False,False,False,False,2.0172564188484525,0,1,True
2,False,2,32.0,1.974713848326716,2.0220684082632934,1.6632944814375767,0.0,0.0,False,5,0,True,False,False,False,False,False,False,2.0973314561419665,0,1,False
3,False,0,32.0,0.0,1.8234126545313947,0.0,0.0,2.2562619897002687,False,1,0,True,False,False,False,False,False,False,2.259832244042166,0,1,False
1,False,0,27.0,2.0146739475705795,2.081179464967231,0.0,0.0,0.7412763113750154,False,6,1,True,False,False,False,False,False,False,2.138026653126395,0,1,False
3,False,1,57.0,2.1841471449512513,2.196327566236749,0.0,1.8851357588170432,2.100577651859118,False,1,0,True,False,False,False,False,False,False,2.290332197740236,0,1,False
1,True,0,13.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,True
2,True,0,30.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,0,False
2,True,0,14.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,0,True
3,False,0,27.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,False
3,True,1,32.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,False
2,True,0,54.0,0.0,0.0,0.0,0.0,0.0,True,4,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,1,23.0,1.8538724045702297,1.9369466978095553,1.3852268599316875,0.5265890341390446,1.2711498482847257,False,5,1,True,False,False,False,False,False,False,2.0072122107985986,0,1,False
3,True,1,38.0,0.0,0.0,0.0,0.0,0.0,True,0,0,True,False,False,False,False,False,False,0.0,1,1,False
1,True,0,32.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,24.0,1.5163019408528369,1.1247482629090362,1.9127139332707952,0.0,1.9543208505321603,False,4,1,True,False,False,False,False,False,False,2.037416521841526,0,1,False
1,True,0,36.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,0,False
1,False,0,11.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,0,True
1,True,0,6.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,0,True
3,True,1,36.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,False
3,True,1,22.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,False
1,False,0,27.0,0.7412763113750154,2.0472297850184633,1.372306733580753,0.7412763113750154,0.0,False,5,0,True,False,False,False,False,False,False,2.0505192396434,0,1,False
1,True,0,37.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,55.0,1.8928641420201489,0.0,1.9598235193944304,0.0,0.0,False,5,0,True,False,False,False,False,False,False,2.026327070858668,0,1,False
1,False,2,27.0,1.74525954872198,1.9686785871062156,0.0,1.710657776180059,0.0,False,6,1,True,False,False,False,False,False,False,2.0174527389712082,0,1,False
3,False,0,20.0,0.7412763113750154,2.247806994246963,0.0,1.8732454942989716,1.496434016604423,True,0,0,True,False,False,False,False,False,False,2.2538117971303455,0,1,False
1,False,0,16.0,0.0,0.0,1.503300998004841,2.1788314088812077,1.710657776180059,False,5,1,True,False,False,False,False,False,False,2.184232006564957,0,1,True
1,False,0,19.0,0.0,1.8072636887169242,1.9869724729359572,0.0,0.0,False,5,0,True,False,False,False,False,False,False,2.02225683376326,0,1,False
1,False,0,38.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,35.0,1.2711498482847257,2.019398080994574,1.579009137828587,0.7412763113750154,0.0,False,5,0,True,False,False,False,False,False,False,2.0304354950686165,0,1,False
3,True,1,33.0,0.0,0.0,0.0,0.0,0.0,True,2,1,True,False,False,False,False,False,False,0.0,1,1,False
2,False,2,37.0,1.9380825371667785,0.0,0.8697416861919439,1.9607696594246842,0.0,False,3,0,True,False,False,False,False,False,False,2.0443106710141867,0,1,False
1,False,0,46.0,2.036753708317309,0.0,0.0,0.0,0.959134838920824,False,6,1,False,False,False,True,False,False,False,2.037416521841526,0,1,False
3,False,0,41.0,2.2017086069547442,0.8697416861919439,0.0,1.496434016604423,1.4576463830228739,False,3,0,True,False,False,False,False,False,False,2.203824122230972,0,1,False
1,False,0,13.0,2.050960542607786,1.026672031199051,1.223156202527103,1.372306733580753,0.0,False,6,1,True,False,False,False,False,False,False,2.055705186920661,0,1,True
1,True,0,31.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,0,False
1,True,1,52.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,48.0,0.0,0.0,0.0,0.0,0.0,False,2,1,True,False,False,False,False,False,False,0.0,1,0,False
3,False,1,27.0,0.5265890341390446,2.3473281260542933,0.0,1.223156202527103,1.6034785735048491,True,2,1,True,False,False,False,False,False,False,2.347797329565544,0,0,False
2,False,0,16.0,1.8169871572575529,0.0,1.9207388662156095,1.1947055233182955,0.0,False,5,1,True,False,False,False,False,False,False,1.9815294414059943,0,1,True
1,True,1,32.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,1,False
1,True,0,25.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,26.0,0.0,0.0,2.024863363305659,0.0,0.5265890341390446,True,5,1,True,False,False,False,False,False,False,2.0250473350939955,0,0,False
1,True,0,44.0,0.0,0.0,0.0,0.0,0.0,False,6,1,True,False,False,False,False,False,False,0.0,1,0,False
2,False,0,32.0,1.583340520839692,0.0,2.1798550881779195,0.0,0.0,True,5,0,True,False,False,False,False,False,False,2.1819154014035864,0,1,False
1,False,0,18.0,1.8410740844298052,1.7627277196400848,0.0,1.9495984779180693,0.0,True,5,1,True,False,False,False,False,False,False,2.028667036987173,0,1,True
1,True,1,23.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,False
3,False,0,44.0,0.0,2.189961774243411,0.0,1.7924169706841675,2.0732744100113996,False,2,1,True,False,False,False,False,False,False,2.2289430327623743,0,1,False
2,False,2,29.0,0.959134838920824,0.0,1.9523188996492962,1.9569408357672031,1.3852268599316875,False,3,1,True,False,False,False,False,False,False,2.0515463005399557,0,1,False
1,False,1,19.0,0.0,1.9406936156614254,1.9674944787514983,0.0,0.0,True,5,0,True,False,False,False,False,False,False,2.048286744324448,0,1,False
3,False,1,41.0,0.0,2.2674800855360377,1.1247482629090362,2.3134561708986694,1.4741440143630178,False,1,1,True,False,False,False,False,False,False,2.3611551767066574,0,0,False
3,False,0,28.0,0.0,2.1353390986549807,0.0,1.7890235001604364,2.008700491083826,False,1,1,True,False,False,False,False,False,False,2.178203214792877,0,0,False
1,True,0,19.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,1,False
2,False,0,32.0,2.1771626859,0.0,0.0,1.7783332269022314,0.959134838920824,False,5,1,True,False,False,False,False,False,False,2.183337390680276,0,0,False
2,False,0,74.0,2.0476839651050143,0.0,1.987730399007307,1.496434016604423,0.0,True,5,1,True,False,False,False,False,False,False,2.111912379305788,0,0,False
3,False,0,31.0,0.0,2.294308814265276,0.0,1.9334764565955942,1.9617085993863232,True,1,0,True,False,False,False,False,False,False,2.3047546391292917,0,1,False
3,False,1,38.0,0.0,1.8169871572575529,0.0,2.270481507833418,1.5163019408528369,False,4,1,True,False,False,False,False,False,False,2.274014462102761,0,1,False
1,False,0,20.0,1.8021379316915813,0.0,0.0,1.987981985465796,0.8697416861919439,False,6,0,True,False,False,False,False,False,False,2.0226327759016205,0,1,False
1,False,0,24.0,1.583340520839692,0.0,1.223156202527103,1.781985597277665,2.1101180512278606,False,4,0,True,False,False,False,False,False,False,2.125804017660558,0,1,False
1,False,2,26.0,1.372306733580753,1.6942663054703442,1.712589050021264,2.052564182626385,1.8976020071415636,False,5,1,True,False,False,False,False,False,False,2.1069710629687504,0,1,False
1,True,2,44.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,False
3,True,1,33.0,0.0,0.0,0.0,0.0,0.0,True,1,1,True,False,False,False,False,False,False,0.0,1,0,False
3,False,1,31.0,0.0,2.079369347512395,0.0,1.8141402142832723,2.0933848115064158,False,1,1,True,False,False,False,False,False,False,2.1770717004395226,0,0,False
3,False,1,27.0,0.0,2.2983529510989626,0.0,1.327761429538331,2.1753736445579595,True,2,0,True,False,False,False,False,False,False,2.325682892817504,0,0,False
3,True,0,22.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,False
1,False,0,33.0,1.2917246727283112,0.0,2.065930887588893,0.0,0.0,False,4,0,True,False,False,False,False,False,False,2.06759075724252,0,1,False
2,False,0,34.0,1.9373264503987613,0.0,2.127575908387187,0.0,0.0,False,5,1,True,False,False,False,False,False,False,2.1522153527254395,0,0,False
2,True,0,11.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,0,True
2,True,0,41.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,0,False
3,False,1,30.0,0.0,2.301216300387328,0.0,1.978305624213458,1.448822238365871,True,1,0,True,False,False,False,False,False,False,2.307648084609074,0,0,False
3,False,0,30.0,0.0,2.032694916281349,1.865565153838859,2.1887118168289112,1.6876424851132221,False,1,0,True,False,False,False,False,False,False,2.224887958754521,0,0,False
1,False,0,25.0,0.0,0.0,2.0216906437586566,1.5653166550596793,1.4196068415100236,False,6,0,True,False,False,False,False,False,False,2.0333813509294165,0,1,False
1,True,2,31.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,38.0,2.0112090454763987,0.0,0.0,1.777094949793928,1.881679452127038,False,5,1,True,False,False,False,False,False,False,2.0730332048701134,0,0,False
1,True,0,15.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,0,True
1,False,0,19.0,0.0,0.0,1.749824041026481,1.765447506801529,1.9738697143211963,True,5,1,True,False,False,False,False,False,False,2.0277726112086545,0,1,False
2,True,0,29.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,1,False
3,False,0,30.0,1.3105061862047918,2.341468050422328,0.0,2.158727923315612,0.0,True,2,1,True,False,False,False,False,False,False,2.3570409216430304,0,0,False
3,False,0,29.0,0.0,2.082960521807405,0.0,2.143896889685429,2.076480671432496,False,2,1,True,False,False,False,False,False,False,2.231107246009453,0,0,False
1,False,0,36.0,0.0,1.2484412575662103,0.0,1.372306733580753,2.0505192396434,False,5,1,True,False,False,False,False,False,False,2.0547151639024506,0,1,False
1,False,0,24.0,1.818853419699573,0.0,0.0,2.0078523377987656,0.0,False,5,0,True,False,False,False,False,False,False,2.0400303064427883,0,0,False
1,False,0,30.0,0.0,0.0,2.050371758177416,0.0,0.0,True,4,0,True,False,False,False,False,False,False,2.050371758177416,0,0,False
1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,0,True
1,True,0,15.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,1,True
1,False,0,38.0,1.6144954397020792,2.029377654835695,0.0,0.0,1.2917246727283112,True,6,1,True,False,False,False,False,False,False,2.0408350920247402,0,1,False
1,False,0,13.0,0.0,1.1247482629090362,0.0,2.088137884695355,0.0,False,5,1,True,False,False,False,False,False,False,2.088873033005882,0,1,True
2,False,0,18.0,1.9999330482894073,0.0,1.9907152806964443,0.0,0.0,False,5,1,True,False,False,False,False,False,False,2.0853636241521643,0,1,True
1,False,0,16.0,2.0532857073392727,0.0,2.0443106710141867,0.0,0.0,False,6,1,True,False,False,False,False,False,False,2.134382067413362,0,0,True
1,False,1,8.0,0.0,0.0,0.0,0.0,0.0,False,6,1,True,False,False,False,False,False,False,0.0,1,0,True
1,False,0,19.0,1.6659050929776016,1.026672031199051,0.0,1.9224558706047865,1.83126011355907,True,5,1,True,False,False,False,False,False,False,2.0028540398346517,0,1,False
1,False,1,26.0,0.0,1.9689728352963154,0.0,0.0,1.8418611059620993,False,6,1,True,False,False,False,False,False,False,2.01705976989117,0,1,False
1,True,1,15.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,1,True
1,True,2,38.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,1,False
2,False,0,45.0,2.05125379803827,0.0,2.1081180538686355,0.0,0.0,False,5,0,True,False,False,False,False,False,False,2.1660276948898316,0,1,False
1,False,2,48.0,0.0,1.9061066457543656,0.8697416861919439,0.0,1.9295054724772276,False,5,1,True,False,False,False,False,False,False,2.015673931331266,0,1,False
1,True,1,17.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,True
1,False,0,28.0,0.0,2.008064946667584,0.0,1.026672031199051,0.0,True,4,0,True,False,False,False,False,False,False,2.0091222983932866,0,1,False
2,True,0,41.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,19.0,0.8697416861919439,0.0,0.0,0.0,2.037416521841526,False,4,0,True,False,False,False,False,False,False,2.037911144193943,0,1,False
1,False,1,14.0,0.0,2.052419326968636,1.1622831138840004,0.0,0.0,True,6,1,True,False,False,False,False,False,False,2.053573040447428,0,1,True
3,True,0,21.0,0.0,0.0,0.0,0.0,0.0,True,1,1,True,False,False,False,False,False,False,0.0,1,0,False
3,True,0,48.0,0.0,0.0,0.0,0.0,0.0,True,1,1,True,False,False,False,False,False,False,0.0,1,0,False
2,False,0,19.0,2.008064946667584,0.0,2.044776559637429,1.9051345487873121,0.0,False,5,0,True,False,False,False,False,False,False,2.137561243574988,0,1,False
1,False,0,29.0,2.107590181611361,0.0,0.0,1.8122095959040794,0.0,False,5,0,True,False,False,False,False,False,False,2.1213963969907446,0,1,False
1,False,0,20.0,2.0380755478691652,0.0,0.0,0.0,0.0,False,4,1,True,False,False,False,False,False,False,2.0380755478691652,0,1,False
2,True,0,44.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,1,False
1,True,0,19.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,1,False
1,True,0,64.0,0.0,0.0,0.0,0.0,0.0,False,6,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,21.0,0.0,1.9099235639500813,1.9140867590359603,2.071207385110273,1.0804178182729878,False,4,1,True,False,False,False,False,False,False,2.1306785795025482,0,1,False
1,False,1,32.0,1.6248263889219656,1.9113263030116563,1.96108343429015,0.8697416861919439,0.0,True,4,1,True,False,False,False,False,False,False,2.0435299576674537,0,1,False
1,True,0,20.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,24.0,0.0,1.503300998004841,1.1622831138840004,0.0,0.0,False,5,1,True,False,False,False,False,False,False,1.5504460211620947,0,1,False
3,False,0,44.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,1,False
1,True,2,57.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,0,False
1,False,0,51.0,0.0,0.0,0.959134838920824,0.0,0.0,False,6,1,True,False,False,False,False,False,False,0.959134838920824,0,0,False
1,True,1,34.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,45.0,0.0,0.5265890341390446,1.2917246727283112,0.0,2.0506665305594143,False,6,0,True,False,False,False,False,False,False,2.0527088541217777,0,0,False
1,False,0,24.0,0.0,0.0,2.0252310170636534,0.0,0.0,False,5,0,True,False,False,False,False,False,False,2.0252310170636534,0,0,False
1,False,0,23.0,0.0,0.0,1.9735870328878404,0.0,1.912253049635755,False,6,0,True,False,False,False,False,False,False,2.0408350920247402,0,0,False
1,True,0,30.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,0,False
1,False,1,20.0,0.0,1.2484412575662103,0.0,1.7783332269022314,2.0785680506642317,False,5,0,True,False,False,False,False,False,False,2.094285281001485,0,0,False
1,True,0,22.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,0,False
1,True,2,27.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,0,False
1,True,0,71.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,0,False
1,False,1,18.0,1.0804178182729878,0.0,0.0,1.2711498482847257,2.0226327759016205,True,4,1,True,False,False,False,False,False,False,2.025962863996416,0,1,True
1,False,0,16.0,0.8697416861919439,0.0,1.5224670302876946,1.7946353028541102,1.970142808832862,False,5,1,True,False,False,False,False,False,False,2.015274957487226,0,1,True
1,False,0,28.0,0.0,0.8697416861919439,2.0554232031366197,0.0,0.0,False,6,0,True,False,False,False,False,False,False,2.0558459164910423,0,0,False
1,False,0,36.0,0.5265890341390446,2.036753708317309,0.0,1.6144954397020792,1.7935304491330344,True,4,0,True,False,False,False,False,False,False,2.066572203737725,0,0,False
1,False,0,6.0,0.0,0.0,0.0,0.0,0.0,False,6,1,True,False,False,False,False,False,False,0.0,1,1,True
1,False,2,26.0,0.0,1.9872256448383663,1.579009137828587,0.959134838920824,1.7182404735813999,False,5,0,True,False,False,False,False,False,False,2.019398080994574,0,1,False
1,True,0,27.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,False
3,False,0,49.0,1.496434016604423,2.1873228296532017,0.0,1.827827111719085,1.777094949793928,True,3,0,True,False,False,False,False,False,False,2.2007777367598704,0,0,False
3,False,0,29.0,1.940323909263275,2.0603945798323555,0.0,2.322692999852819,2.104367824227211,False,3,0,True,False,False,False,False,False,False,2.345768458898527,0,0,False
3,False,1,46.0,2.0899148078203313,2.1353390986549807,1.358504720646626,1.4087998161504007,0.0,True,3,0,True,False,False,False,False,False,False,2.1967029546804206,0,0,False
3,False,1,35.0,2.30169112674411,1.9031681972312866,0.0,0.0,2.1126723421867886,False,1,0,True,False,False,False,False,False,False,2.3210892929381006,0,0,False
3,True,1,17.0,0.0,0.0,0.0,0.0,0.0,True,3,0,True,False,False,False,False,False,False,0.0,1,0,True
3,False,1,37.0,2.2371752921174464,2.037911144193943,0.0,2.136152571259176,1.7087018253879918,False,3,0,True,False,False,False,False,False,False,2.2868523448778526,0,0,False
1,False,1,24.0,1.8769258727448193,0.0,0.0,1.961396413006317,0.0,False,5,0,True,False,False,False,False,False,False,2.0220684082632934,0,1,False
1,True,0,47.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,0,False
1,False,0,26.0,2.005921486076503,0.5265890341390446,1.7218947624700471,1.2484412575662103,1.777094949793928,False,5,0,True,False,False,False,False,False,False,2.049631476134806,0,0,False
3,True,1,46.0,0.0,0.0,0.0,0.0,0.0,True,2,1,True,False,False,False,False,False,False,0.0,1,1,False
2,False,0,27.0,1.8775294779444245,0.0,2.051692270588114,1.4196068415100236,0.7412763113750154,False,5,0,True,False,False,False,False,False,False,2.086224691282144,0,1,False
3,False,0,56.0,0.0,2.2941194421724838,0.0,1.8775294779444245,1.5224670302876946,True,2,1,True,False,False,False,False,False,False,2.2979383171476715,0,1,False
2,False,0,18.0,2.052419326968636,0.0,1.503300998004841,0.0,0.0,False,3,1,True,False,False,False,False,False,False,2.0569655113281993,0,1,True
1,True,0,15.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,True
2,False,1,3.0,0.0,0.0,0.0,0.0,0.0,True,5,0,True,False,False,False,False,False,False,0.0,1,0,True
2,False,0,42.0,2.0741145497784483,0.0,2.0246791008299514,0.0,0.8697416861919439,False,5,0,True,False,False,False,False,False,False,2.137494588554593,0,0,False
2,True,0,1.0,0.0,0.0,0.0,0.0,0.0,True,5,0,True,False,False,False,False,False,False,0.0,1,0,True
3,True,1,56.0,0.0,0.0,0.0,0.0,0.0,True,0,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,20.0,0.0,0.0,0.959134838920824,1.1947055233182955,2.0349111004034803,False,6,0,True,False,False,False,False,False,False,2.037085591096336,0,1,False
1,False,0,21.0,0.0,0.0,0.0,0.0,2.037911144193943,False,4,0,True,False,False,False,False,False,False,2.037911144193943,0,0,False
1,True,0,5.0,0.0,0.0,0.0,0.0,0.0,True,4,0,True,False,False,False,False,False,False,0.0,1,0,True
1,False,0,12.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,False,False,True,False,False,False,0.0,1,0,True
3,True,1,39.0,0.0,0.0,0.0,0.0,0.0,True,2,0,True,False,False,False,False,False,False,0.0,1,0,False
3,True,0,60.0,0.0,0.0,0.0,0.0,0.0,True,2,0,True,False,False,False,False,False,False,0.0,1,0,False
1,False,0,31.0,2.1280872043879997,0.959134838920824,1.5916858743493758,1.0804178182729878,0.0,False,6,1,False,False,False,True,False,False,False,2.13230167206683,0,0,False
1,True,0,58.0,0.0,0.0,0.0,0.0,0.0,False,6,1,True,False,False,False,False,False,False,0.0,1,0,False
1,True,0,19.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,1,False
1,True,0,29.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,False
2,True,0,19.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,44.0,0.0,1.7720331658588133,1.8857031067251113,1.9904693499688613,0.0,False,5,0,True,False,False,False,False,False,False,2.0617376107948178,0,1,False
1,False,0,20.0,0.0,1.327761429538331,1.7599564649868773,2.082739448688927,0.0,False,5,0,True,False,False,False,False,False,False,2.0969431317504568,0,1,False
1,True,0,18.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,1,True
1,False,0,36.0,0.5265890341390446,2.1104621332211777,0.0,0.5265890341390446,0.0,True,5,0,True,False,False,False,False,False,False,2.110633764343762,0,1,False
2,True,0,25.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,15.0,1.5875644833216505,1.0804178182729878,0.0,2.062004310538389,0.0,False,6,1,False,False,False,True,False,False,False,2.068976349628028,0,1,True
1,False,1,18.0,1.8304098214920528,1.2711498482847257,0.0,2.098392290904614,0.0,False,5,1,True,False,False,False,False,False,False,2.115986597024682,0,0,True
1,True,0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,0,True
1,False,1,54.0,0.0,1.026672031199051,0.0,1.9999330482894073,1.847999202156157,False,6,1,True,False,False,False,False,False,False,2.0406745847812164,0,0,False
1,False,1,0.0,0.0,0.0,0.0,0.0,0.0,False,6,1,True,False,False,False,False,False,False,0.0,1,0,True
1,False,0,20.0,2.032522669918176,0.0,1.7356879059276584,1.8426436266120914,0.0,False,5,1,True,False,False,False,False,False,False,2.0761289385033237,0,1,False
1,True,0,21.0,0.0,0.0,0.0,0.0,0.0,False,6,0,True,False,False,False,False,False,False,0.0,1,1,False
2,False,0,8.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,0,True
2,False,0,46.0,2.1141763886042497,0.0,1.6876424851132221,1.5397794579522743,0.0,False,5,1,True,False,False,False,False,False,False,2.1236229385611476,0,0,False
2,False,0,31.0,1.863574168980396,0.0,0.0,1.8923269571335788,1.1947055233182955,False,5,1,True,False,False,False,False,False,False,1.9815294414059943,0,0,False
2,False,1,3.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,0,True
2,True,0,30.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,23.0,2.077760937681532,0.0,0.0,0.0,1.1247482629090362,False,5,1,True,False,False,False,False,False,False,2.0785680506642317,0,1,False
1,False,0,14.0,2.0320043887913535,1.6942663054703442,0.0,1.1622831138840004,1.7236894193081456,False,5,0,True,False,False,False,False,False,False,2.061068091660626,0,1,True
1,True,2,25.0,0.0,0.0,0.0,0.0,0.0,False,6,1,True,False,False,False,False,False,False,0.0,1,1,False
1,True,0,61.0,0.0,0.0,0.0,0.0,0.0,True,6,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,31.0,0.0,0.0,0.0,2.01705976989117,1.8509675611842284,False,6,1,True,False,False,False,False,False,False,2.052853341898967,0,1,False
2,False,1,13.0,0.959134838920824,0.0,2.1503445966034382,0.0,1.5451936315479267,True,5,1,True,False,False,False,False,False,False,2.1528507429054087,0,1,True
1,True,2,24.0,0.0,0.0,0.0,0.0,0.0,True,6,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,47.0,0.0,1.9061066457543656,1.6942663054703442,1.9761078731375774,0.0,False,6,0,True,False,False,False,False,False,False,2.0529976464005317,0,1,False
1,False,2,15.0,1.9820585083321114,1.8072636887169242,1.637662762520353,1.026672031199051,0.0,True,6,0,True,False,False,False,False,False,False,2.0309608214217407,0,1,True
3,True,0,46.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,49.0,0.0,0.0,2.119990735619632,2.062800647975805,0.0,False,5,1,True,False,False,False,False,False,False,2.1768894852702174,0,1,False
3,False,0,37.0,0.0,0.0,0.0,0.0,0.0,False,2,1,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,44.0,0.0,2.1704436604573605,1.1247482629090362,2.0417934574425525,2.331779052084235,False,2,1,True,False,False,False,False,False,False,2.356283003365286,0,0,False
1,False,0,16.0,1.978305624213458,0.0,0.0,0.0,0.0,False,5,0,True,False,False,False,False,False,False,1.978305624213458,0,1,True
